Date/Time,Step Count (count) 
2021-09-06 00:00:00,16705
2021-09-07 00:00:00,11850
2021-09-08 00:00:00,4578
2021-09-09 00:00:00,11764
2021-09-10 00:00:00,10657
2021-09-11 00:00:00,4751
2021-09-12 00:00:00,3615
2021-09-13 00:00:00,13505
2021-09-14 00:00:00,7691
2021-09-15 00:00:00,20426
2021-09-16 00:00:00,9172
2021-09-17 00:00:00,12289
2021-09-18 00:00:00,13899
2021-09-19 00:00:00,2056
2021-09-20 00:00:00,19519
2021-09-21 00:00:00,2098
2021-09-22 00:00:00,11595
2021-09-23 00:00:00,9937
2021-09-24 00:00:00,2411
2021-09-25 00:00:00,12013
2021-09-26 00:00:00,9754
2021-09-27 00:00:00,10688
2021-09-28 00:00:00,2934
2021-09-29 00:00:00,8809
2021-09-30 00:00:00,9049
2021-10-01 00:00:00,5649
2021-10-02 00:00:00,8600
2021-10-03 00:00:00,1591
2021-10-04 00:00:00,13550
2021-10-05 00:00:00,4600
2021-10-06 00:00:00,7871
2021-10-07 00:00:00,4458
2021-10-08 00:00:00,1495
2021-10-09 00:00:00,16336
2021-10-10 00:00:00,5940
2021-10-11 00:00:00,9162
2021-10-12 00:00:00,11247
2021-10-13 00:00:00,12263
2021-10-14 00:00:00,6675
2021-10-15 00:00:00,9909
2021-10-16 00:00:00,14034
2021-10-17 00:00:00,4781
2021-10-18 00:00:00,9323
2021-10-19 00:00:00,9999
2021-10-20 00:00:00,7411
2021-10-21 00:00:00,3434
2021-10-22 00:00:00,5346
2021-10-23 00:00:00,17361
2021-10-24 00:00:00,5721
2021-10-25 00:00:00,7239
2021-10-26 00:00:00,13085
2021-10-27 00:00:00,12905
2021-10-28 00:00:00,8496
2021-10-29 00:00:00,15081
2021-10-30 00:00:00,4623
2021-10-31 00:00:00,6738
2021-11-01 00:00:00,94
2021-11-02 00:00:00,6524
2021-11-03 00:00:00,8
2021-11-04 00:00:00,6539
2021-11-05 00:00:00,3876
2021-11-06 00:00:00,7114
2021-11-07 00:00:00,7805
2021-11-08 00:00:00,8218
2021-11-09 00:00:00,6782
2021-11-10 00:00:00,7860
2021-11-11 00:00:00,7386
2021-11-12 00:00:00,3847
2021-11-13 00:00:00,3863
2021-11-14 00:00:00,3558
2021-11-15 00:00:00,2938
2021-11-16 00:00:00,8392
2021-11-17 00:00:00,6645
2021-11-18 00:00:00,7795
2021-11-19 00:00:00,12437
2021-11-20 00:00:00,7105
2021-11-21 00:00:00,5471
2021-11-22 00:00:00,2030
2021-11-23 00:00:00,67
2021-11-24 00:00:00,8824
2021-11-25 00:00:00,6148
2021-11-26 00:00:00,2789
2021-11-27 00:00:00,4852
2021-11-28 00:00:00,11061
2021-11-29 00:00:00,7689
2021-11-30 00:00:00,6178
2021-12-01 00:00:00,6412
2021-12-02 00:00:00,2348
2021-12-03 00:00:00,2648
2021-12-04 00:00:00,2905
2021-12-05 00:00:00,8386
2021-12-06 00:00:00,7524
2021-12-07 00:00:00,8918
2021-12-08 00:00:00,763
2021-12-09 00:00:00,6362
2021-12-10 00:00:00,2184
2021-12-11 00:00:00,6641
2021-12-12 00:00:00,7475
2021-12-13 00:00:00,30
2021-12-14 00:00:00,7322
2021-12-15 00:00:00,7646
2021-12-16 00:00:00,53
2021-12-17 00:00:00,7574
2021-12-18 00:00:00,11011
2021-12-19 00:00:00,7649
2021-12-20 00:00:00,92
2021-12-21 00:00:00,9272
2021-12-22 00:00:00,7829
2021-12-23 00:00:00,16318
2021-12-24 00:00:00,12135
2021-12-25 00:00:00,12183
2021-12-26 00:00:00,18430
2021-12-27 00:00:00,16867
2021-12-28 00:00:00,16915
2021-12-29 00:00:00,4547
2021-12-30 00:00:00,12241
2021-12-31 00:00:00,13956
2022-01-01 00:00:00,5738
2022-01-02 00:00:00,4785
2022-01-03 00:00:00,12142
2022-01-04 00:00:00,9542
2022-01-05 00:00:00,13416
2022-01-06 00:00:00,2160
2022-01-07 00:00:00,10099
2022-01-08 00:00:00,4565
2022-01-09 00:00:00,3386
2022-01-10 00:00:00,12848
2022-01-11 00:00:00,3437
2022-01-12 00:00:00,5468
2022-01-13 00:00:00,12296
2022-01-14 00:00:00,3159
2022-01-15 00:00:00,8415
2022-01-16 00:00:00,2871
2022-01-17 00:00:00,165
2022-01-18 00:00:00,9886
2022-01-19 00:00:00,10237
2022-01-20 00:00:00,560
2022-01-21 00:00:00,16237
2022-01-22 00:00:00,9888
2022-01-23 00:00:00,8957
2022-01-24 00:00:00,9028
2022-01-25 00:00:00,5746
2022-01-26 00:00:00,9670
2022-01-27 00:00:00,2597
2022-01-28 00:00:00,2696
2022-01-29 00:00:00,9253
2022-01-30 00:00:00,12302
2022-01-31 00:00:00,974
2022-02-01 00:00:00,1541
2022-02-02 00:00:00,11367
2022-02-03 00:00:00,15623
2022-02-04 00:00:00,264
2022-02-05 00:00:00,16535
2022-02-06 00:00:00,78
2022-02-07 00:00:00,9704
2022-02-08 00:00:00,116
2022-02-09 00:00:00,9709
2022-02-10 00:00:00,3160
2022-02-11 00:00:00,19674
2022-02-12 00:00:00,5692
2022-02-13 00:00:00,13651
2022-02-14 00:00:00,221
2022-02-15 00:00:00,83
2022-02-16 00:00:00,11414
2022-02-17 00:00:00,31
2022-02-18 00:00:00,420
2022-02-19 00:00:00,18708
2022-02-20 00:00:00,114.45
2022-02-21 00:00:00,1535
2022-02-22 00:00:00,202
2022-02-23 00:00:00,219
2022-02-24 00:00:00,325
2022-02-25 00:00:00,4461
2022-02-26 00:00:00,951.62
2022-02-27 00:00:00,3760
2022-02-28 00:00:00,139
2022-03-01 00:00:00,12144
2022-03-02 00:00:00,147
2022-03-03 00:00:00,9767
2022-03-04 00:00:00,36
2022-03-05 00:00:00,299
2022-03-06 00:00:00,3653
2022-03-07 00:00:00,1567
2022-03-08 00:00:00,20633
2022-03-09 00:00:00,93
2022-03-10 00:00:00,11326
2022-03-11 00:00:00,4578
2022-03-12 00:00:00,5812
2022-03-13 00:00:00,3715
2022-03-14 00:00:00,330
2022-03-15 00:00:00,1306
2022-03-16 00:00:00,131
2022-03-17 00:00:00,14064
2022-03-18 00:00:00,4988
2022-03-19 00:00:00,8876
2022-03-20 00:00:00,14665
2022-03-21 00:00:00,8762
2022-03-22 00:00:00,19779
2022-03-23 00:00:00,146
2022-03-24 00:00:00,308
2022-03-25 00:00:00,13668
2022-03-26 00:00:00,18742
2022-03-27 00:00:00,3284
2022-03-28 00:00:00,792
2022-03-29 00:00:00,1455
2022-03-30 00:00:00,1856
2022-03-31 00:00:00,731
2022-04-01 00:00:00,1372
2022-04-02 00:00:00,18987
2022-04-03 00:00:00,9827
2022-04-04 00:00:00,2940
2022-04-05 00:00:00,231
2022-04-06 00:00:00,137
2022-04-07 00:00:00,201
2022-04-08 00:00:00,163
2022-04-09 00:00:00,170
2022-04-10 00:00:00,313
2022-04-11 00:00:00,1283
2022-04-12 00:00:00,10598
2022-04-13 00:00:00,20997
2022-04-14 00:00:00,7910
2022-04-15 00:00:00,16539
2022-04-16 00:00:00,24798
2022-04-17 00:00:00,7285
2022-04-18 00:00:00,7288
2022-04-19 00:00:00,19990
2022-04-20 00:00:00,16155
2022-04-21 00:00:00,14403
2022-04-22 00:00:00,10814
2022-04-23 00:00:00,24372
2022-04-24 00:00:00,25810
2022-04-25 00:00:00,9303
2022-04-26 00:00:00,4774
2022-04-27 00:00:00,13518
2022-04-28 00:00:00,7239
2022-04-29 00:00:00,18483
2022-04-30 00:00:00,17597
2022-05-01 00:00:00,11194
2022-05-02 00:00:00,2249
2022-05-03 00:00:00,12873
2022-05-04 00:00:00,6691
2022-05-05 00:00:00,4386
2022-05-06 00:00:00,6284
2022-05-07 00:00:00,18685
2022-05-08 00:00:00,7018
2022-05-09 00:00:00,4387
2022-05-10 00:00:00,7858
